FIPS Code,State/Area,Year,Month,Civilian_Noninst_Pop,Labor_Force,Employed,Unemployed,Unemployment_Rate
5,Arkansas,1976,8,"1,548,000","894,755","835,190","59,565",6.7
6,California,1976,8,"15,879,000","9,943,383","9,037,097","906,286",9.1
37,Los Angeles County,1976,8,"5,335,000","3,402,483","3,103,316","299,167",8.8
8,Colorado,1976,8,"1,865,000","1,239,866","1,166,313","73,553",5.9
9,Connecticut,1976,8,"2,263,000","1,461,961","1,330,847","131,114",9
10,Delaware,1976,8,"422,000","263,947","240,436","23,511",8.9
11,District of Columbia,1976,8,"517,000","330,756","302,555","28,201",8.5
12,Florida,1976,8,"6,532,000","3,607,644","3,280,710","326,934",9.1
13,Georgia,1976,8,"3,567,000","2,280,846","2,099,313","181,533",8
15,Hawaii,1976,8,"594,000","410,357","373,926","36,431",8.9
16,Idaho,1976,8,"592,000","375,109","354,023","21,086",5.6
17,Illinois,1976,8,"8,192,000","5,158,806","4,818,730","340,076",6.6
18,Indiana,1976,8,"3,819,000","2,450,242","2,311,280","138,962",5.7
19,Iowa,1976,8,"2,086,000","1,339,651","1,287,034","52,617",3.9
20,Kansas,1976,8,"1,651,000","1,082,510","1,038,432","44,078",4.1
21,Kentucky,1976,8,"2,494,000","1,495,671","1,415,395","80,276",5.4
22,Louisiana,1976,8,"2,718,000","1,538,687","1,433,303","105,384",6.8
23,Maine,1976,8,"775,000","477,210","436,562","40,648",8.5
24,Maryland,1976,8,"2,984,000","1,919,926","1,792,801","127,125",6.6
25,Massachusetts,1976,8,"4,217,000","2,736,966","2,480,126","256,840",9.4
26,Michigan,1976,8,"6,462,000","4,001,428","3,637,189","364,239",9.1
27,Minnesota,1976,8,"2,819,000","1,860,447","1,755,105","105,342",5.7
28,Mississippi,1976,8,"1,662,000","972,756","911,266","61,490",6.3
29,Missouri,1976,8,"3,493,000","2,137,004","2,002,746","134,258",6.3
30,Montana,1976,8,"538,000","334,898","315,090","19,808",5.9
31,Nebraska,1976,8,"1,103,000","719,393","697,327","22,066",3.1
32,Nevada,1976,8,"466,000","330,696","302,339","28,357",8.6
33,New Hampshire,1976,8,"604,000","402,883","377,207","25,676",6.4
34,New Jersey,1976,8,"5,389,000","3,331,284","2,984,381","346,903",10.4
35,New Mexico,1976,8,"813,000","491,177","448,792","42,385",8.6
36,New York,1976,8,"13,231,000","7,697,049","6,910,069","786,980",10.2
51000,New York city,1976,8,"5,677,000","3,082,731","2,739,158","343,573",11.1
37,North Carolina,1976,8,"3,948,000","2,615,329","2,460,401","154,928",5.9
38,North Dakota,1976,8,"448,000","282,200","271,148","11,052",3.9
39,Ohio,1976,8,"7,738,000","4,748,526","4,393,870","354,656",7.5
40,Oklahoma,1976,8,"2,027,000","1,193,335","1,127,599","65,736",5.5
41,Oregon,1976,8,"1,745,000","1,102,501","1,001,472","101,029",9.2
42,Pennsylvania,1976,8,"8,816,000","5,141,829","4,736,852","404,977",7.9
44,Rhode Island,1976,8,"697,000","441,117","406,023","35,094",8
45,South Carolina,1976,8,"2,014,000","1,298,899","1,210,629","88,270",6.8
46,South Dakota,1976,8,"482,000","311,636","301,341","10,295",3.3
47,Tennessee,1976,8,"3,122,000","1,869,160","1,755,915","113,245",6.1
48,Texas,1976,8,"8,997,000","5,748,413","5,414,486","333,927",5.8
49,Utah,1976,8,"840,000","529,123","500,375","28,748",5.4
50,Vermont,1976,8,"344,000","219,150","201,245","17,905",8.2
51,Virginia,1976,8,"3,590,000","2,345,276","2,208,979","136,297",5.8
53,Washington,1976,8,"2,643,000","1,630,362","1,485,599","144,763",8.9
54,West Virginia,1976,8,"1,371,000","706,460","656,636","49,824",7.1
55,Wisconsin,1976,8,"3,272,000","2,153,381","2,038,648","114,733",5.3
56,Wyoming,1976,8,"277,000","182,561","175,824","6,737",3.7
1,Alabama,1976,9,"2,645,000","1,509,649","1,407,083","102,566",6.8
2,Alaska,1976,9,"243,000","167,180","153,851","13,329",8
4,Arizona,1976,9,"1,665,000","993,413","898,289","95,124",9.6
5,Arkansas,1976,9,"1,552,000","896,624","837,593","59,031",6.6
6,California,1976,9,"15,916,000","9,982,133","9,062,648","919,485",9.2
37,Los Angeles County,1976,9,"5,341,000","3,405,877","3,103,689","302,188",8.9
8,Colorado,1976,9,"1,870,000","1,246,348","1,170,214","76,134",6.1
9,Connecticut,1976,9,"2,265,000","1,461,610","1,332,667","128,943",8.8
10,Delaware,1976,9,"422,000","264,516","240,732","23,784",9
11,District of Columbia,1976,9,"516,000","330,093","301,461","28,632",8.7
12,Florida,1976,9,"6,549,000","3,611,679","3,284,182","327,497",9.1
13,Georgia,1976,9,"3,574,000","2,288,373","2,105,436","182,937",8
15,Hawaii,1976,9,"596,000","410,704","374,686","36,018",8.8
16,Idaho,1976,9,"594,000","376,968","355,686","21,282",5.6
17,Illinois,1976,9,"8,200,000","5,159,507","4,821,126","338,381",6.6
18,Indiana,1976,9,"3,823,000","2,452,705","2,312,824","139,881",5.7
19,Iowa,1976,9,"2,089,000","1,342,976","1,290,218","52,758",3.9
20,Kansas,1976,9,"1,653,000","1,085,274","1,041,128","44,146",4.1
21,Kentucky,1976,9,"2,499,000","1,496,361","1,417,188","79,173",5.3
22,Louisiana,1976,9,"2,723,000","1,542,014","1,436,017","105,997",6.9
23,Maine,1976,9,"777,000","477,240","436,065","41,175",8.6
24,Maryland,1976,9,"2,988,000","1,923,870","1,795,726","128,144",6.7
25,Massachusetts,1976,9,"4,220,000","2,740,809","2,487,985","252,824",9.2
26,Michigan,1976,9,"6,470,000","4,005,290","3,643,758","361,532",9
27,Minnesota,1976,9,"2,823,000","1,866,528","1,759,271","107,257",5.7
28,Mississippi,1976,9,"1,665,000","974,831","912,030","62,801",6.4
29,Missouri,1976,9,"3,497,000","2,144,329","2,007,558","136,771",6.4
30,Montana,1976,9,"539,000","336,167","316,209","19,958",5.9
31,Nebraska,1976,9,"1,104,000","721,181","698,890","22,291",3.1
32,Nevada,1976,9,"469,000","332,594","303,985","28,609",8.6
33,New Hampshire,1976,9,"606,000","404,352","378,725","25,627",6.3
34,New Jersey,1976,9,"5,394,000","3,336,447","2,987,935","348,512",10.4
35,New Mexico,1976,9,"815,000","493,080","450,077","43,003",8.7
36,New York,1976,9,"13,233,000","7,691,659","6,903,919","787,740",10.2
51000,New York city,1976,9,"5,672,000","3,081,830","2,739,239","342,591",11.1
37,North Carolina,1976,9,"3,955,000","2,617,712","2,460,023","157,689",6
38,North Dakota,1976,9,"448,000","282,985","271,679","11,306",4
39,Ohio,1976,9,"7,745,000","4,748,258","4,394,507","353,751",7.5
40,Oklahoma,1976,9,"2,030,000","1,195,031","1,129,978","65,053",5.4
41,Oregon,1976,9,"1,751,000","1,109,625","1,007,029","102,596",9.2
42,Pennsylvania,1976,9,"8,822,000","5,145,831","4,741,596","404,235",7.9
44,Rhode Island,1976,9,"698,000","441,067","405,075","35,992",8.2
45,South Carolina,1976,9,"2,018,000","1,300,801","1,212,463","88,338",6.8
46,South Dakota,1976,9,"482,000","312,405","301,733","10,672",3.4
47,Tennessee,1976,9,"3,129,000","1,877,764","1,762,321","115,443",6.1
48,Texas,1976,9,"9,021,000","5,760,462","5,429,512","330,950",5.7
49,Utah,1976,9,"842,000","530,674","501,982","28,692",5.4
50,Vermont,1976,9,"345,000","219,230","201,667","17,563",8
51,Virginia,1976,9,"3,598,000","2,349,043","2,213,245","135,798",5.8
53,Washington,1976,9,"2,650,000","1,642,767","1,494,839","147,928",9
54,West Virginia,1976,9,"1,374,000","704,288","655,887","48,401",6.9
55,Wisconsin,1976,9,"3,276,000","2,157,929","2,042,335","115,594",5.4
56,Wyoming,1976,9,"278,000","183,449","176,702","6,747",3.7
1,Alabama,1976,10,"2,650,000","1,514,447","1,409,795","104,652",6.9
2,Alaska,1976,10,"244,000","167,790","153,868","13,922",8.3
4,Arizona,1976,10,"1,671,000","999,463","904,453","95,010",9.5
5,Arkansas,1976,10,"1,555,000","898,793","839,863","58,930",6.6
6,California,1976,10,"15,954,000","10,020,044","9,089,492","930,552",9.3
37,Los Angeles County,1976,10,"5,346,000","3,409,972","3,105,661","304,311",8.9
8,Colorado,1976,10,"1,876,000","1,253,820","1,175,284","78,536",6.3
9,Connecticut,1976,10,"2,267,000","1,460,490","1,333,848","126,642",8.7
10,Delaware,1976,10,"423,000","265,109","241,053","24,056",9.1
11,District of Columbia,1976,10,"516,000","329,502","300,500","29,002",8.8
12,Florida,1976,10,"6,567,000","3,615,025","3,286,676","328,349",9.1
13,Georgia,1976,10,"3,582,000","2,295,743","2,110,772","184,971",8.1
15,Hawaii,1976,10,"597,000","411,303","375,500","35,803",8.7
16,Idaho,1976,10,"595,000","378,803","357,186","21,617",5.7
17,Illinois,1976,10,"8,209,000","5,161,172","4,826,180","334,992",6.5
18,Indiana,1976,10,"3,828,000","2,452,800","2,311,115","141,685",5.8
19,Iowa,1976,10,"2,091,000","1,347,410","1,294,102","53,308",4
20,Kansas,1976,10,"1,655,000","1,087,745","1,043,241","44,504",4.1
21,Kentucky,1976,10,"2,503,000","1,497,599","1,419,389","78,210",5.2
22,Louisiana,1976,10,"2,729,000","1,544,486","1,438,250","106,236",6.9
23,Maine,1976,10,"778,000","477,449","435,542","41,907",8.8
24,Maryland,1976,10,"2,993,000","1,927,709","1,798,458","129,251",6.7
25,Massachusetts,1976,10,"4,224,000","2,741,315","2,492,084","249,231",9.1
26,Michigan,1976,10,"6,477,000","4,010,071","3,649,206","360,865",9
27,Minnesota,1976,10,"2,827,000","1,871,691","1,762,742","108,949",5.8
28,Mississippi,1976,10,"1,667,000","976,863","912,806","64,057",6.6
29,Missouri,1976,10,"3,501,000","2,150,638","2,011,493","139,145",6.5
30,Montana,1976,10,"540,000","337,644","317,497","20,147",6
31,Nebraska,1976,10,"1,105,000","722,709","700,287","22,422",3.1
32,Nevada,1976,10,"471,000","334,508","305,580","28,928",8.6
33,New Hampshire,1976,10,"608,000","405,650","379,970","25,680",6.3
34,New Jersey,1976,10,"5,398,000","3,341,949","2,991,372","350,577",10.5
35,New Mexico,1976,10,"818,000","495,215","451,379","43,836",8.9
36,New York,1976,10,"13,234,000","7,684,134","6,897,272","786,862",10.2
51000,New York city,1976,10,"5,666,000","3,079,423","2,738,977","340,446",11.1
37,North Carolina,1976,10,"3,963,000","2,619,883","2,458,321","161,562",6.2
38,North Dakota,1976,10,"449,000","283,528","272,003","11,525",4.1
39,Ohio,1976,10,"7,752,000","4,750,895","4,395,543","355,352",7.5
40,Oklahoma,1976,10,"2,034,000","1,197,318","1,132,849","64,469",5.4
41,Oregon,1976,10,"1,756,000","1,116,143","1,012,091","104,052",9.3
42,Pennsylvania,1976,10,"8,828,000","5,150,807","4,743,684","407,123",7.9
44,Rhode Island,1976,10,"699,000","441,421","404,409","37,012",8.4
45,South Carolina,1976,10,"2,023,000","1,303,240","1,214,447","88,793",6.8
46,South Dakota,1976,10,"483,000","313,053","302,045","11,008",3.5
47,Tennessee,1976,10,"3,135,000","1,885,881","1,768,008","117,873",6.3
48,Texas,1976,10,"9,044,000","5,772,866","5,442,664","330,202",5.7
49,Utah,1976,10,"845,000","532,107","503,267","28,840",5.4
50,Vermont,1976,10,"345,000","219,366","202,110","17,256",7.9
51,Virginia,1976,10,"3,605,000","2,352,889","2,217,915","134,974",5.7
53,Washington,1976,10,"2,657,000","1,653,777","1,502,690","151,087",9.1
54,West Virginia,1976,10,"1,376,000","703,408","655,510","47,898",6.8
55,Wisconsin,1976,10,"3,281,000","2,161,240","2,044,855","116,385",5.4
56,Wyoming,1976,10,"279,000","184,315","177,487","6,828",3.7
1,Alabama,1976,11,"2,654,000","1,519,811","1,412,921","106,890",7
2,Alaska,1976,11,"244,000","168,258","153,794","14,464",8.6
4,Arizona,1976,11,"1,678,000","1,005,364","910,597","94,767",9.4
5,Arkansas,1976,11,"1,558,000","901,341","842,135","59,206",6.6
6,California,1976,11,"15,991,000","10,057,937","9,120,389","937,548",9.3
37,Los Angeles County,1976,11,"5,351,000","3,414,552","3,109,521","305,031",8.9
8,Colorado,1976,11,"1,881,000","1,261,349","1,180,591","80,758",6.4
9,Connecticut,1976,11,"2,270,000","1,459,621","1,335,330","124,291",8.5
10,Delaware,1976,11,"424,000","265,836","241,509","24,327",9.2
11,District of Columbia,1976,11,"515,000","328,979","299,729","29,250",8.9
12,Florida,1976,11,"6,584,000","3,618,451","3,289,366","329,085",9.1
13,Georgia,1976,11,"3,590,000","2,302,597","2,115,728","186,869",8.1
15,Hawaii,1976,11,"599,000","412,145","376,474","35,671",8.7
16,Idaho,1976,11,"597,000","380,682","358,606","22,076",5.8
17,Illinois,1976,11,"8,218,000","5,166,453","4,835,787","330,666",6.4
18,Indiana,1976,11,"3,833,000","2,451,136","2,307,957","143,179",5.8
19,Iowa,1976,11,"2,093,000","1,352,912","1,298,854","54,058",4
20,Kansas,1976,11,"1,658,000","1,090,148","1,045,111","45,037",4.1
21,Kentucky,1976,11,"2,507,000","1,500,135","1,422,507","77,628",5.2
22,Louisiana,1976,11,"2,734,000","1,546,793","1,440,358","106,435",6.9
23,Maine,1976,11,"780,000","477,981","435,208","42,773",8.9
24,Maryland,1976,11,"2,997,000","1,931,829","1,801,646","130,183",6.7
25,Massachusetts,1976,11,"4,227,000","2,738,644","2,492,649","245,995",9
26,Michigan,1976,11,"6,485,000","4,017,008","3,655,726","361,282",9
27,Minnesota,1976,11,"2,831,000","1,876,237","1,766,050","110,187",5.9
28,Mississippi,1976,11,"1,670,000","978,822","913,557","65,265",6.7
29,Missouri,1976,11,"3,505,000","2,155,782","2,015,230","140,552",6.5
30,Montana,1976,11,"542,000","339,163","318,803","20,360",6
31,Nebraska,1976,11,"1,106,000","724,199","701,693","22,506",3.1
32,Nevada,1976,11,"474,000","336,491","307,303","29,188",8.7
33,New Hampshire,1976,11,"610,000","406,994","381,158","25,836",6.3
34,New Jersey,1976,11,"5,403,000","3,348,160","2,995,183","352,977",10.5
35,New Mexico,1976,11,"820,000","497,601","452,921","44,680",9
36,New York,1976,11,"13,235,000","7,678,510","6,893,843","784,667",10.2
51000,New York city,1976,11,"5,660,000","3,076,833","2,739,097","337,736",11
37,North Carolina,1976,11,"3,971,000","2,622,472","2,456,782","165,690",6.3
38,North Dakota,1976,11,"449,000","283,975","272,196","11,779",4.1
39,Ohio,1976,11,"7,759,000","4,756,815","4,399,284","357,531",7.5
40,Oklahoma,1976,11,"2,038,000","1,200,617","1,136,665","63,952",5.3
41,Oregon,1976,11,"1,761,000","1,121,842","1,016,783","105,059",9.4
42,Pennsylvania,1976,11,"8,835,000","5,157,677","4,744,837","412,840",8
44,Rhode Island,1976,11,"700,000","442,229","404,217","38,012",8.6
45,South Carolina,1976,11,"2,027,000","1,306,377","1,216,485","89,892",6.9
46,South Dakota,1976,11,"483,000","313,656","302,342","11,314",3.6
47,Tennessee,1976,11,"3,142,000","1,894,081","1,773,459","120,622",6.4
48,Texas,1976,11,"9,067,000","5,788,621","5,456,390","332,231",5.7
49,Utah,1976,11,"847,000","533,597","504,477","29,120",5.5
50,Vermont,1976,11,"346,000","219,725","202,700","17,025",7.7
51,Virginia,1976,11,"3,612,000","2,357,368","2,223,244","134,124",5.7
53,Washington,1976,11,"2,664,000","1,662,926","1,508,919","154,007",9.3
54,West Virginia,1976,11,"1,378,000","704,057","655,743","48,314",6.9
55,Wisconsin,1976,11,"3,286,000","2,164,150","2,046,725","117,425",5.4
56,Wyoming,1976,11,"280,000","185,232","178,305","6,927",3.7
1,Alabama,1976,12,"2,659,000","1,525,827","1,416,558","109,269",7.2
2,Alaska,1976,12,"245,000","168,729","153,764","14,965",8.9
4,Arizona,1976,12,"1,684,000","1,010,968","916,504","94,464",9.3
5,Arkansas,1976,12,"1,561,000","904,128","844,483","59,645",6.6
6,California,1976,12,"16,029,000","10,096,320","9,157,978","938,342",9.3
37,Los Angeles County,1976,12,"5,356,000","3,419,226","3,115,416","303,810",8.9
8,Colorado,1976,12,"1,887,000","1,267,965","1,185,243","82,722",6.5
9,Connecticut,1976,12,"2,272,000","1,460,013","1,338,214","121,799",8.3
10,Delaware,1976,12,"424,000","266,789","242,278","24,511",9.2
11,District of Columbia,1976,12,"515,000","328,590","299,282","29,308",8.9
12,Florida,1976,12,"6,602,000","3,623,116","3,294,008","329,108",9.1
13,Georgia,1976,12,"3,597,000","2,308,443","2,120,947","187,496",8.1
15,Hawaii,1976,12,"600,000","413,102","377,652","35,450",8.6
16,Idaho,1976,12,"599,000","382,595","360,070","22,525",5.9
17,Illinois,1976,12,"8,226,000","5,176,898","4,851,125","325,773",6.3
18,Indiana,1976,12,"3,837,000","2,449,493","2,305,881","143,612",5.9
19,Iowa,1976,12,"2,095,000","1,359,146","1,304,426","54,720",4
20,Kansas,1976,12,"1,660,000","1,092,638","1,047,167","45,471",4.2
21,Kentucky,1976,12,"2,511,000","1,504,306","1,427,009","77,297",5.1
22,Louisiana,1976,12,"2,740,000","1,549,828","1,443,275","106,553",6.9
23,Maine,1976,12,"781,000","478,753","435,270","43,483",9.1
24,Maryland,1976,12,"3,002,000","1,936,427","1,806,057","130,370",6.7
25,Massachusetts,1976,12,"4,231,000","2,734,512","2,491,762","242,750",8.9
26,Michigan,1976,12,"6,493,000","4,025,914","3,665,132","360,782",9
27,Minnesota,1976,12,"2,835,000","1,880,772","1,769,888","110,884",5.9
28,Mississippi,1976,12,"1,673,000","980,708","914,229","66,479",6.8
29,Missouri,1976,12,"3,509,000","2,159,928","2,019,695","140,233",6.5
30,Montana,1976,12,"543,000","340,542","320,032","20,510",6
31,Nebraska,1976,12,"1,107,000","725,854","703,293","22,561",3.1
32,Nevada,1976,12,"476,000","338,492","309,309","29,183",8.6
33,New Hampshire,1976,12,"612,000","408,535","382,533","26,002",6.4
34,New Jersey,1976,12,"5,407,000","3,354,816","3,000,486","354,330",10.6
35,New Mexico,1976,12,"823,000","500,021","454,863","45,158",9
36,New York,1976,12,"13,237,000","7,677,887","6,896,742","781,145",10.2
51000,New York city,1976,12,"5,654,000","3,074,891","2,740,292","334,599",10.9
37,North Carolina,1976,12,"3,978,000","2,626,102","2,457,392","168,710",6.4
38,North Dakota,1976,12,"450,000","284,456","272,406","12,050",4.2
39,Ohio,1976,12,"7,766,000","4,765,878","4,408,359","357,519",7.5
40,Oklahoma,1976,12,"2,041,000","1,205,019","1,141,451","63,568",5.3
41,Oregon,1976,12,"1,766,000","1,126,674","1,021,476","105,198",9.3
42,Pennsylvania,1976,12,"8,841,000","5,165,781","4,747,630","418,151",8.1
44,Rhode Island,1976,12,"701,000","443,359","404,581","38,778",8.7
45,South Carolina,1976,12,"2,032,000","1,309,983","1,218,598","91,385",7
46,South Dakota,1976,12,"484,000","314,251","302,710","11,541",3.7
47,Tennessee,1976,12,"3,148,000","1,902,750","1,779,576","123,174",6.5
48,Texas,1976,12,"9,091,000","5,808,871","5,473,400","335,471",5.8
49,Utah,1976,12,"850,000","535,252","505,850","29,402",5.5
50,Vermont,1976,12,"347,000","220,391","203,518","16,873",7.7
51,Virginia,1976,12,"3,620,000","2,362,512","2,229,219","133,293",5.6
53,Washington,1976,12,"2,671,000","1,670,136","1,513,953","156,183",9.4
54,West Virginia,1976,12,"1,381,000","705,922","656,747","49,175",7
55,Wisconsin,1976,12,"3,290,000","2,167,060","2,048,919","118,141",5.5
56,Wyoming,1976,12,"281,000","186,275","179,265","7,010",3.8
1,Alabama,1977,1,"2,663,000","1,532,500","1,420,756","111,744",7.3
2,Alaska,1977,1,"245,000","169,309","153,861","15,448",9.1
4,Arizona,1977,1,"1,690,000","1,016,746","922,388","94,358",9.3
5,Arkansas,1977,1,"1,565,000","907,157","847,017","60,140",6.6
6,California,1977,1,"16,066,000","10,137,699","9,204,162","933,537",9.2
37,Los Angeles County,1977,1,"5,362,000","3,425,617","3,124,784","300,833",8.8
8,Colorado,1977,1,"1,892,000","1,273,628","1,189,423","84,205",6.6
9,Connecticut,1977,1,"2,274,000","1,462,469","1,343,245","119,224",8.2
10,Delaware,1977,1,"425,000","268,020","243,447","24,573",9.2
11,District of Columbia,1977,1,"515,000","328,434","299,236","29,198",8.9
12,Florida,1977,1,"6,619,000","3,630,976","3,302,385","328,591",9
13,Georgia,1977,1,"3,605,000","2,313,375","2,127,069","186,306",8.1
15,Hawaii,1977,1,"601,000","414,171","379,072","35,099",8.5
16,Idaho,1977,1,"601,000","384,586","361,733","22,853",5.9
17,Illinois,1977,1,"8,235,000","5,193,912","4,872,374","321,538",6.2
18,Indiana,1977,1,"3,842,000","2,450,491","2,307,252","143,239",5.8
19,Iowa,1977,1,"2,098,000","1,365,628","1,310,500","55,128",4
20,Kansas,1977,1,"1,662,000","1,095,411","1,049,736","45,675",4.2
21,Kentucky,1977,1,"2,516,000","1,510,207","1,433,142","77,065",5.1
22,Louisiana,1977,1,"2,745,000","1,554,869","1,448,136","106,733",6.9
23,Maine,1977,1,"782,000","479,593","435,759","43,834",9.1
24,Maryland,1977,1,"3,006,000","1,942,032","1,812,177","129,855",6.7
25,Massachusetts,1977,1,"4,234,000","2,732,019","2,492,531","239,488",8.8
